gender_Female,gender_Male,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Electronic check,PaymentMethod_Mailed check,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),TenureBins,CommunicationType,MonthlyCharges,TotalCharges,SeniorCitizen,Partner,Dependents,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,TotalInternetServices,Churn
0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,-0.20629733149405932,-0.048597899567501934,0,1,1,1,0,1,1,0,1,0,0,1,3,0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,-0.1549273593886886,-0.6189168561856687,0,0,0,1,0,0,0,0,1,1,0,1,2,0
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.534429876346814,-1.9052667291644079,0,1,1,1,0,0,0,0,0,0,0,0,0,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.726333886715969,0.21977404382787483,0,1,0,1,1,0,0,0,0,0,1,1,1,1
0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,-0.1532718837558206,-0.12427790467340841,0,0,0,1,1,0,0,1,1,0,0,0,2,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,3.0,1.2848364811075061,1.5808498641780793,0,1,1,1,1,0,1,1,0,1,1,1,4,1
0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,-1.3247704149042085,-1.8387927903122263,1,0,0,0,0,0,0,0,0,0,0,1,0,1
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,3.0,1.2848364811075061,1.5977083424543355,0,1,0,1,1,1,1,1,1,1,0,1,5,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,3.0,0.15626725726890772,1.1167836718796025,0,1,1,1,1,1,0,1,0,1,0,0,3,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,3.0,1.2577990115363442,1.4435958682650594,0,0,0,1,1,1,1,1,1,0,1,1,5,0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,-1.338865050992917,-1.2467275516037755,0,1,1,0,0,0,0,0,0,0,0,1,0,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,3.0,1.4831570714653837,1.140574231303011,1,1,1,1,1,1,1,0,1,1,1,1,5,0
0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,-0.5066309496944824,0.25111230538706203,0,0,0,0,0,1,1,0,1,1,0,1,4,1
1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,-0.05742304599195032,0.3194407176967793,0,1,1,1,1,0,1,1,0,0,0,0,2,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.8245000665055339,0.3749916868122181,0,0,0,1,0,0,1,1,0,0,1,1,3,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.6311472221387907,-0.6786805286889868,0,1,1,1,0,0,1,0,0,0,1,1,2,1
1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,3.0,0.48060816677313895,0.6436010379500524,0,0,0,1,1,1,1,1,1,1,0,1,5,0
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-1.4932466846192962,-1.1691444479621822,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,3.0,0.2380609471815054,1.1517100666393816,0,1,1,1,1,1,0,1,0,1,0,1,3,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,2.0,-0.5941067548571256,0.7531907601562637,1,1,0,0,0,1,1,1,1,0,0,0,4,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,0.9881097497292821,0.05426774083656486,0,1,0,1,0,0,1,0,0,1,1,1,3,0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,-0.47475280533325487,0.5828781175565801,0,1,0,0,0,1,0,1,1,0,1,1,4,0
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,-1.312450608341044,0.17036709313776316,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.8116398065438561,0.07256268054996409,1,0,0,1,0,0,1,1,0,1,0,1,3,1
1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,-1.47896065668675,-0.7092971338714796,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,3.0,0.06276000355008683,1.0225842059144254,0,1,0,1,1,1,1,1,0,0,0,1,3,0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,0.36687638205514883,-0.019969101103169004,0,1,0,1,1,0,1,0,0,1,1,1,3,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.2053687212101755,-1.530658383661694,0,0,1,1,0,0,0,0,0,0,0,1,0,1
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,3.0,-0.128451732670119,0.8105064492342146,0,1,0,1,0,1,1,1,0,0,0,0,3,1
1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,-1.468258796063726,-1.273402841564841,0,1,1,1,0,0,0,0,0,0,0,0,0,0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.16936846625727522,0.27081845460207443,0,0,0,1,0,1,0,1,1,1,0,0,4,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.8019918653553506,0.650673967805057,0,1,0,1,1,0,1,0,0,0,1,0,2,0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,1.0632812927783348,0.6570289068363833,0,0,0,1,0,0,1,0,0,1,1,1,3,0
0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.07261638695003353,0.3970697189916463,0,0,0,1,0,0,1,1,0,1,0,1,3,0
0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,-1.3371023464367613,-1.842405390991635,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.16445615488950618,-0.25698701263992685,0,1,1,1,1,1,1,0,0,0,1,0,3,0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,0.5000679228014585,-0.05295781443146479,0,0,1,1,1,0,0,0,1,0,0,1,1,0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,3.0,1.179776340405537,1.1292228140805982,0,0,0,1,0,0,0,1,1,1,1,0,4,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,1.2641622211886494,0.30614734041705594,0,1,1,1,1,0,0,1,1,1,1,0,4,1
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,3.0,0.5065521402722104,1.29250431811926,0,1,1,1,1,1,1,1,1,1,0,0,5,0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,-0.09208903974438964,0.24415458252482036,0,1,1,1,0,1,1,0,1,0,0,0,3,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.1841007978812637,-0.07773365649577486,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,2.0,-0.7905509012447185,0.017300022418573282,0,0,0,0,0,1,1,0,1,0,0,1,3,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.37501255882291157,-0.9223533108540002,0,0,0,1,1,0,0,0,0,0,0,1,0,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.8614501733511173,0.008720301015011851,0,1,0,1,1,1,1,1,0,0,0,0,3,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,0.5324772545165501,-0.01202220768995147,0,1,0,1,1,0,1,0,0,0,0,1,1,0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,-0.11852992307059966,-0.0338271011758967,0,0,1,1,0,1,1,1,0,0,0,1,3,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,3.0,1.1957104326467265,1.3518447997178906,0,1,0,1,1,0,0,1,0,1,1,0,3,0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,-1.3300540335211335,-0.07737987232205565,0,1,1,1,1,0,0,0,0,0,0,1,0,0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,-1.4950338115046007,-0.6664679194052895,0,1,1,1,0,0,0,0,0,0,0,1,0,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,3.0,-0.1383771047586009,0.5055643168878828,0,0,0,1,0,0,1,0,0,0,1,1,2,0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,1.0,-1.4968212461453174,-0.3384741622263441,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.46762904460486604,-1.0308805270142145,0,0,0,1,0,0,0,0,0,1,0,1,1,1
1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,-0.6481122416851146,-1.6769449546670878,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.5111318965491862,-1.5644269140520033,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,3.0,1.0952289134163844,1.3786991850165253,0,0,0,1,1,1,1,1,0,1,0,0,4,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.5130351790596815,-0.9949911902583448,1,0,0,1,0,0,0,0,0,1,0,1,1,1
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,3.0,1.4039295961189895,1.5613104464090883,0,1,0,1,1,1,1,0,1,1,1,1,5,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,1.1494856977934478,0.6406749097553441,1,0,0,1,1,0,1,0,0,1,1,1,3,1
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,3.0,1.3086797317333814,1.398882247432219,0,0,0,1,1,0,1,1,0,1,1,0,4,0
0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,-0.18474316975827634,-0.2605268982310686,0,0,0,1,1,0,1,0,1,0,0,1,2,1
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,0.9640904568221607,0.9698340150809336,1,0,0,1,1,0,0,0,0,1,1,1,2,0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,3.0,0.7247225365511002,1.3306642649691793,0,1,0,1,0,1,1,1,1,1,1,0,6,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.1111938340684542,-0.19283748419028873,0,1,0,1,1,0,0,1,0,1,1,1,3,1
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.5272554898981345,-1.4303663800681852,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,-0.4563170287619508,-1.640027543775991,0,0,0,1,0,0,0,1,0,0,0,1,1,1
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,1.0,-1.3300540335211335,0.13073591909698393,0,1,0,1,1,0,0,0,0,0,0,1,0,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,0.35385443375272,0.11091649765136816,0,1,1,1,0,1,0,0,0,0,0,0,1,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,3.0,0.9881097497292821,0.8265209899443441,0,1,1,1,1,0,1,1,0,1,0,1,3,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.167024927840454,-1.4039923375170265,0,0,0,1,1,0,1,0,0,1,1,1,3,1
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.45789156018570526,0.058184599418140893,0,1,0,1,0,0,0,1,1,0,0,0,2,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,0.9736998388130615,0.5255685538006339,0,0,0,1,0,0,0,0,1,1,1,1,3,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.7891242661005147,0.03390033286858507,0,0,0,1,1,0,0,1,0,0,1,1,2,1
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.18573729886441434,-1.5335840858216307,0,0,0,1,0,0,0,0,0,0,0,1,0,1
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.5713299981985733,-0.32059665862844033,0,0,0,1,0,1,0,1,0,0,0,0,2,1
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,-0.4697234236007711,0.08591574161300701,0,0,0,0,0,0,0,1,0,1,1,1,3,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.5130351790596815,-0.8868400790454476,0,0,0,1,0,0,0,0,0,0,1,1,1,1
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,0.1759170199983851,0.7758925197978188,0,1,0,1,1,0,0,1,1,0,1,1,3,0
1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,-1.3142098449377198,-0.7771291261286658,0,0,0,1,1,0,0,0,0,0,0,1,0,1
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,3.0,0.8421761248104122,1.04973926491292,0,0,0,1,0,1,1,1,1,0,0,1,4,0
0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,-0.6514921374854271,-0.8896841294368687,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,0.6376081624627633,0.730738846787166,1,1,0,1,1,1,0,1,0,0,0,1,2,1
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,3.0,0.5276177229438113,1.2220010228257976,0,1,1,1,0,1,0,1,0,0,0,0,2,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,1.0984223697770208,0.4925602712005937,1,1,0,1,1,0,0,1,0,1,1,1,3,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,2.0,-0.35934539130830145,0.6775579699615959,0,0,0,0,0,0,0,1,1,1,1,0,4,0
1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.5218780877722786,-1.5787714129638297,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.473608382149955,-1.8847765839651396,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,-0.5066309496944824,-0.2492049810850974,0,1,1,1,0,1,0,0,0,0,0,1,1,0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,-0.3309954531017098,-1.2714965686376294,0,0,0,1,0,0,0,0,0,1,0,1,1,0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,1.0,-1.347682357979049,0.07063354902943061,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.1710057325712586,-1.5357904628482204,0,1,0,1,0,0,0,0,0,0,0,1,0,1
0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,-0.8041700500468879,0.1360677097808629,0,1,0,0,0,1,0,0,0,1,0,1,2,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.35059816209897826,-0.6068484265630538,0,0,0,1,1,0,0,0,0,0,0,1,0,1
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,1.0,-1.3071743601423351,0.20923310886134167,0,1,0,1,1,0,0,0,0,0,0,0,0,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.2020976599524829,-1.5311447301459067,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,3.0,0.8935530670385606,1.353369074910155,0,1,0,1,1,1,1,1,1,1,1,0,6,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,3.0,0.8132475675727596,1.2464175080813413,0,0,0,1,1,0,0,1,0,0,1,0,2,0
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.360037280716139,-1.5179506063912735,0,1,1,1,1,0,0,0,0,0,0,0,0,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,3.0,0.32616606215262317,0.7181498498158774,1,1,0,1,0,1,0,0,0,0,0,1,1,1
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,3.0,-0.34266505070423847,0.7660693042721969,0,1,1,1,1,0,1,0,0,0,0,1,1,0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,1.6538468963277415,1.4156872900743913,1,1,0,1,1,1,1,1,1,1,1,1,6,0
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.5147126920136147,-1.898501897977466,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,-1.361803297443915,-0.07229375031803575,0,1,1,1,1,0,0,0,0,0,0,1,0,0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,-1.3177290518992806,-0.7062834084917033,0,0,1,1,1,0,0,0,0,0,0,0,0,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.6553699904434129,-1.0447350966900053,0,0,0,1,0,0,1,0,0,0,1,0,2,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.19391853434497966,-1.5323628152663746,0,0,0,1,0,0,0,0,0,0,0,1,0,1
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,3.0,0.8309286328043879,1.4437476424198312,0,1,1,1,1,1,1,1,1,1,1,0,6,0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,3.0,1.0936320965170285,1.3154394508276614,1,1,0,1,0,0,1,1,0,1,1,1,4,0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-1.505763063019793,-1.1273909253469327,0,1,1,1,0,0,0,0,0,0,0,1,0,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.46113768844815906,-0.282612397184347,0,0,1,1,1,1,0,0,0,0,0,1,1,1
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,3.0,1.2832464876066128,1.4187941514602858,0,1,1,1,0,0,1,1,1,1,1,0,5,0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,1.0,-1.480745349064893,-0.39753759239145436,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,3.0,1.0568889063550395,1.2039836566296707,0,0,0,1,1,0,0,0,0,1,1,1,2,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.9801048591105764,0.13198164393770068,0,0,0,1,1,1,1,0,0,1,0,1,3,1
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,-1.5003970418060546,-0.3782592442173202,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,1.0,-1.2931149972685538,0.20526452314062132,0,1,0,1,1,0,0,0,0,0,0,1,0,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,3.0,0.4302872892469227,1.2261371346134236,1,1,0,1,1,0,1,1,1,1,0,0,4,0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.06111695907921141,-0.5716595274006304,0,0,0,1,0,1,0,0,1,0,1,0,3,0
1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,-1.509341971558944,-0.7761841502778548,0,1,1,1,0,0,0,0,0,0,0,0,0,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.6553699904434129,-1.467698686093835,0,0,0,1,0,0,1,0,0,1,0,0,2,1
1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,3.0,0.1300483153570206,0.5418149765981402,0,0,0,1,1,0,1,0,1,0,1,0,3,0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.5438136125420835,0.0463884312049148,0,0,1,1,0,0,1,1,1,1,1,0,5,0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,3.0,0.37013108675983336,1.1897361725814672,1,0,0,1,1,0,1,1,1,1,0,1,4,0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,3.0,0.917613556772566,1.417267278596608,1,1,1,1,1,1,1,1,1,1,1,0,6,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,0.5357165776928305,0.3969007980708425,0,0,0,1,0,0,0,0,0,0,1,1,1,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,0.6198378770351399,-0.1333578343514295,0,0,0,1,0,0,1,0,0,1,0,1,2,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,3.0,0.7601567017015407,1.4211928101557212,0,1,1,1,1,1,1,1,1,1,1,1,6,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.1447010533508297,-0.1326082658121706,1,1,0,1,1,0,0,1,0,1,1,1,3,1
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.5567650977857505,-0.5599277696493686,1,0,0,1,1,0,0,1,0,0,0,1,1,1
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,1.4578186357755685,1.3847208064238685,0,1,0,1,1,0,1,1,1,1,1,1,5,0
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.5075523606506518,-1.8960749809600026,0,1,1,1,0,0,0,0,0,0,0,0,0,1
1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,-0.6210924769836059,0.3260980228003137,0,1,0,0,0,1,1,0,0,1,0,0,3,0
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,-1.480745349064893,-0.558758892794715,0,1,0,1,0,0,0,0,0,0,0,0,0,0
